CBBC_Code,CBBC_Name,Trade_Date,No_of_CBBC_Bought_,Average_Price_per_CBBC_Bought_,No_of_CBBC_Sold_,Average_Price_per_CBBC_Sold_,No._of_CBBC_still_out_in_market_,OutRatio,Total_Issue_Size_,Trading_Currency,Day_High,Day_Low,Closing_Price,Volume,Turnover,Issuer,Underlying,Bull_Bear,CBBC_Type,CBBC_Category,Listing_Date,Last_Trading_Date,Maturity_Date,MCE,Strike_Call_Currency,Strike_Level,Call_Level,Ent_Ratio,Delisting_Date,Target,Expiry,Str_Cal_Distance_abs,MaturityT,Underlying_Pre_Close,Dis_to_Call,Rela_Dis_to_Call,Dis_to_Call_abs,AQC,Underlying_Open,Underlying_Close,Open_Price,UNIQUE,TimeToMaturity,FinCost,DayNewHolding,DayNetTurnover,LastHigh_Low,LastTurnover,OutContracts,Rank_Out,Rank_Turn,Rank_DayNetTurn,DayOut,absDayOut,Rank_DayOut,DayReturn,LastDayReturn,RelaDisToK,RelaDisToC,StarIssuer,Theo_Lev,Last_Rank_Out,Last_Rank_Turn,Last_DayOut,Last_Theo_Lev,Last_OutRatio,Last_DayOut_p,Last_DayOut_n,LastDayReturn_p,LastDayReturn_n
67841,VT#HSI  RP2002J,2019-06-19,91460000,0.07222999999999999,-91030000,-0.072136,950000,0.95,100000000,HKD,0.083,0.063,0.07,182790000,13194760,VT,HSI,Bear      ,Standard  ,R,2019-05-17,2019-06-24 00:00:00,2020-02-27,Y,-,28740.0,28590.0,10000.0,2019-06-25 00:00:00,HSI,2002,0.005246589716684155,286.0,27498.77,1091.2299999999996,0.03816824064358166,1091.2299999999996,AQC,28224.87,28202.14,0.14300000000000002,67841VT#HSI  RP2002J,253.0,0.02435629784272791,-429999.99999999994,-31039.70020241807,0.04000000000000001,199850.0,190.0,0.3182640144665461,0.04038577456298975,0.8456901748040988,-86.0,86.0,0.23551401869158878,-0.5104895104895104,-0.1588235294117647,0.018250925513563075,0.012936463480611284,False,40.28877142857142,0.26277372262773724,0.24635036496350365,60.0,19.22990909090909,1.38,60.0,0.0,0.0,-0.1588235294117647
53938,GS#HSI  RC2111K,2019-08-26,0,0.0,0,0.0,150000,0.08,200000000,HKD,0.0,0.0,0.052000000000000005,0,0,GS,HSI,Bull      ,Standard  ,R,2019-08-23,2019-08-26 00:00:00,2021-11-29,Y,-,25568.0,25668.0,10000.0,2019-08-27 00:00:00,HSI,2111,0.0038959015116097864,829.0,26179.33,-511.33000000000175,0.01992091319931439,511.33000000000175,AQC,25322.0,25680.33,0.052000000000000005,53938GS#HSI  RC2111K,826.0,0.020337922403003753,0.0,0.0,0.019000000000000003,724050.0,32.0,0.4679523539421441,1.0,0.7816222348269994,0.0,0.0,1.0,0.0,0.039999999999999813,0.009714872442934997,0.013664007582339467,False,49.385250000000006,0.45907473309608543,0.15243179122182682,,50.34486538461539,0.08,0.0,0.0,0.039999999999999813,0.0
67191,SG#HSI  RC2008V,2019-05-20,13590000,0.09851499999999999,-7390000,-0.09259500000000001,7580000,3.79,200000000,HKD,0.107,0.087,0.09300000000000001,23220000,2241680,SG,HSI,Bull      ,Standard  ,R,2019-01-18,2019-08-05 00:00:00,2020-08-28,Y,-,26567.0,26667.0,10000.0,2019-08-06 00:00:00,HSI,2008,0.00374995312558593,588.0,27946.46,-1279.4599999999991,0.04797915026062171,1279.4599999999991,AQC,27959.23,27787.61,0.10300000000000001,67191SG#HSI  RC2008V,466.0,0.035005834305717624,-6199999.999999999,-598553.6606373815,0.022999999999999993,1522330.0,1516.0,0.13658536585365855,0.11707317073170732,0.9817073170731707,-1240.0,1240.0,0.05362776025236593,-0.09708737864077643,-0.2137404580152672,0.04979500508418864,0.046218368674673785,True,29.879150537634406,0.09428223844282238,0.14476885644768855,1676.0,27.1324854368932,6.89,1676.0,0.0,0.0,-0.2137404580152672
67875,HT#HSI  RP1907Q,2019-05-23,0,0.0,0,0.0,0,0.0,150000000,HKD,0.0,0.0,0.425,0,0,HT,HSI,Bear      ,Standard  ,R,2019-04-23,2019-07-29 00:00:00,2019-07-30,N,-,31158.0,31058.0,10000.0,2019-07-31 00:00:00,HSI,1907,0.0032197823427136327,98.0,27705.94,3352.0600000000013,0.10792903599716663,3352.0600000000013,AQC,27505.53,27267.13,0.39,67875HT#HSI  RP1907Q,68.0,0.13640156621092497,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7641337386018237,0.0,0.0,1.0,0.08974358974358987,0.0,0.13279038796925569,0.1291547554255454,True,6.415795294117648,1.0,1.0,0.0,7.104087179487179,0.0,0.0,0.0,0.0,0.0
60216,CS#HSI  RC2101X,2019-01-24,0,0.0,0,0.0,0,0.0,200000000,HKD,0.0,0.0,,0,0,CS,HSI,Bull      ,Standard  ,R,2019-01-21,2019-08-05 00:00:00,2021-01-28,Y,-,26338.0,26438.0,12000.0,2019-08-06 00:00:00,HSI,2101,0.0037824343747635976,738.0,27008.2,-570.2000000000007,0.021567440804902062,570.2000000000007,AQC,27075.37,27120.98,,60216CS#HSI  RC2101X,735.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.773851590106007,0.0,0.0,1.0,,,0.027233976857933946,0.023540583194246248,True,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
60224,CS#HSI  RC2102K,2019-07-10,0,0.0,0,0.0,160000,0.05,300000000,HKD,0.0,0.0,0.10800000000000001,0,0,CS,HSI,Bull      ,Standard  ,R,2019-01-21,2019-08-05 00:00:00,2021-02-25,Y,-,25938.0,26088.0,20000.0,2019-08-06 00:00:00,HSI,2102,0.005749770009199632,766.0,28116.28,-2028.2799999999988,0.07774762342839615,2028.2799999999988,AQC,28245.09,28204.69,0.106,60224CS#HSI  RC2102K,596.0,0.08327550312283138,0.0,0.0,0.0,0.0,15.0,0.5041666666666667,1.0,0.8398809523809524,0.0,0.0,1.0,0.018867924528301883,-0.0862068965517242,0.08168109926362423,0.07637044172987234,True,13.057726851851848,0.5121230041395624,1.0,0.0,13.262396226415094,0.05,0.0,0.0,0.0,-0.0862068965517242
66403,SG#HSI  RC2110Q,2019-06-06,0,0.0,0,0.0,0,0.0,250000000,HKD,0.0,0.0,,0,0,SG,HSI,Bull      ,Standard  ,R,2019-06-06,2019-06-06 00:00:00,2021-10-28,Y,-,26988.0,27088.0,12000.0,2019-06-10 00:00:00,HSI,2110,0.003691671588895452,875.0,26895.44,192.5600000000013,0.007108682811577131,192.5600000000013,Non-AQC,26935.87,26965.28,,66403SG#HSI  RC2110Q,875.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8168587022437841,,,,,,0.0019353375257602974,0.0056478591558394445,True,,,,,,,0.0,0.0,0.0,0.0
57025,JP#HSI  RC2009W,2019-01-25,0,0.0,0,0.0,0,0.0,200000000,HKD,0.0,0.0,0.4,0,0,JP,HSI,Bull      ,Standard  ,R,2018-11-06,-,2020-09-29,N,-,22858.0,22958.0,10000.0,-,HSI,2009,0.0043557801202195314,693.0,27120.98,-4162.98,0.18133025524871502,4162.98,AQC,27282.88,27569.19,0.365,57025JP#HSI  RC2009W,613.0,0.17499343774608453,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6632302405498282,0.0,0.0,1.0,0.09589041095890427,0.01388888888888884,0.1621852238473358,0.15851992165050027,True,6.8922975,1.0,1.0,0.0,7.430405479452054,0.0,0.0,0.0,0.01388888888888884,0.0
61918,HS#HSI  RC1912W,2019-06-03,23200000,0.08820700000000001,-23820000,-0.08806900000000001,1750000,1.17,150000000,HKD,0.09,0.083,0.08800000000000001,47220000,4161800,HS,HSI,Bull      ,Standard  ,R,2019-01-10,2019-08-15 00:00:00,2019-12-30,Y,-,24948.0,25098.0,20000.0,2019-08-16 00:00:00,HSI,1912,0.005976571838393498,354.0,26901.09,-1803.0900000000001,0.07184197944059288,1803.0900000000001,AQC,26909.71,26893.86,0.092,61918HS#HSI  RC1912W,210.0,0.07054673721340389,629999.9999999999,55525.9212198221,0.0,95000.0,175.5,0.3323226197695573,0.09096422073984232,0.14736203759854458,63.0,63.0,0.24332712600869025,-0.043478260869564966,-0.10679611650485432,0.07289970794928667,0.06732551186913568,False,15.280602272727272,0.35855855855855856,0.3099099099099099,99.0,14.620157608695653,0.75,99.0,0.0,0.0,-0.10679611650485432
58001,UB#HSI  RC2012C,2019-07-26,0,0.0,0,0.0,106020000,53.01,200000000,HKD,0.365,0.365,0.365,70000,25550,UB,HSI,Bull      ,Standard  ,R,2018-08-13,-,2020-12-30,N,-,24400.0,24500.0,10000.0,-,HSI,2012,0.004081632653061225,870.0,28594.3,-4094.2999999999993,0.1671142857142857,4094.2999999999993,Non-AQC,28406.07,28397.74,0.38,58001UB#HSI  RC2012C,523.0,0.14959016393442623,0.0,0.0,0.0,129200.0,21204.0,0.004357298474945534,0.37363834422657954,0.7941176470588235,0.0,0.0,1.0,-0.03947368421052633,0.0,0.1410286604236348,0.1375082860811087,True,7.780202739726028,0.005546311702717693,0.2168607875762618,0.0,7.524815789473684,53.01,0.0,0.0,0.0,0.0
68437,JP#HSI  RP1903H,2019-01-21,2320000,0.119853,-1590000,-0.11827,290000,0.15,200000000,HKD,0.12300000000000001,0.113,0.11699999999999999,4020000,479310,JP,HSI,Bear      ,Standard  ,R,2018-12-10,2019-02-01 00:00:00,2019-03-28,Y,-,28288.0,28188.0,10000.0,2019-02-04 00:00:00,HSI,1903,0.003547608911593586,108.0,27090.81,1097.1899999999987,0.03892401021711362,1097.1899999999987,AQC,27134.27,27196.54,0.129,68437JP#HSI  RP1903H,66.0,0.04136029411764706,-720000.0,-85846.5671641791,0.010000000000000009,610670.0,60.0,0.5551470588235294,0.32536764705882354,0.8731617647058824,-144.0,144.0,0.2848893166506256,-0.09302325581395354,-0.21341463414634132,0.04251929386712816,0.03883391740407977,True,23.244905982905983,0.45293569431500463,0.31593662628145386,192.0,21.000627906976746,0.51,192.0,0.0,0.0,-0.21341463414634132
66515,JP#HSI  RC2101E,2019-03-26,1500000,0.114,-1500000,-0.109333,3520000,1.76,200000000,HKD,0.114,0.105,0.106,3000000,335000,JP,HSI,Bull      ,Standard  ,R,2019-02-04,2019-05-23 00:00:00,2021-01-28,Y,-,27258.0,27358.0,10000.0,2019-05-24 00:00:00,HSI,2101,0.003655237955990935,724.0,28523.35,-1165.3499999999985,0.04259631552014031,1165.3499999999985,AQC,28677.76,28566.91,0.105,66515JP#HSI  RC2101E,674.0,0.03888766600631007,0.0,0.0,0.013000000000000012,334100.0,704.0,0.23124569855471439,0.23606331727460428,0.811424638678596,0.0,0.0,1.0,0.00952380952380949,-0.3092105263157896,0.04950735343346197,0.04602033073712865,True,26.949915094339623,0.25233022636484687,0.2583222370173103,444.0,27.165095238095237,1.76,444.0,0.0,0.0,-0.3092105263157896
57073,SG#HSI  RC2010R,2019-05-24,0,0.0,0,0.0,0,0.0,200000000,HKD,0.0,0.0,0.255,0,0,SG,HSI,Bull      ,Standard  ,R,2018-11-06,-,2020-10-29,N,-,23788.0,23888.0,12000.0,-,HSI,2010,0.004186202277294039,723.0,27267.13,-3379.130000000001,0.1414572170127261,3379.130000000001,AQC,27368.68,27353.93,0.255,57073SG#HSI  RC2010R,524.0,0.12863628720363207,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7882797731568998,0.0,0.0,1.0,0.0,-0.0892857142857143,0.13083130059615591,0.1271774890129886,True,8.939192810457516,1.0,1.0,0.0,8.91082679738562,0.0,0.0,0.0,0.0,-0.0892857142857143
69069,SG#HSI  RC2009H,2019-08-15,0,0.0,0,0.0,240000,0.12,200000000,HKD,0.0,0.0,0.3,0,0,SG,HSI,Bull      ,Standard  ,R,2018-10-19,-,2020-09-29,N,-,22208.0,22308.0,10000.0,-,HSI,2009,0.004482696790389098,711.0,25302.28,-2994.279999999999,0.13422449345526263,2994.279999999999,AQC,24945.74,25495.46,0.28,69069SG#HSI  RC2009H,411.0,0.13508645533141211,0.0,0.0,0.0,335500.0,48.0,0.4261576971214018,1.0,0.8060075093867334,0.0,0.0,1.0,0.07142857142857117,0.0,0.10974779661777928,0.10573909613424984,True,8.498486666666667,0.43193384223918574,0.25127226463104324,-220.00000000000006,9.036528571428569,0.12,0.0,-220.00000000000006,0.0,0.0
63596,UB#HSI  RP1907W,2019-06-10,0,0.0,0,0.0,0,0.0,200000000,HKD,0.0,0.0,0.3,0,0,UB,HSI,Bear      ,Standard  ,R,2019-04-16,2019-07-29 00:00:00,2019-07-30,N,-,30300.0,30200.0,10000.0,2019-07-31 00:00:00,HSI,1907,0.0033112582781456954,105.0,26965.28,3234.720000000001,0.10710993377483448,3234.720000000001,AQC,27206.61,27578.64,0.365,63596UB#HSI  RP1907W,50.0,0.09900990099009901,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7427385892116183,0.0,0.0,1.0,-0.17808219178082196,-0.013513513513513598,0.11369994277126035,0.1100243654023783,True,9.19288,1.0,1.0,0.0,7.387747945205479,0.0,0.0,0.0,0.0,-0.013513513513513598
64121,HT#HSI  RP1901I,2018-10-30,1520000,0.348026,-1500000,-0.35,20000,0.01,150000000,HKD,0.365,0.335,0.365,3020000,1054000,HT,HSI,Bear      ,Standard  ,R,2018-10-08,2019-01-29 00:00:00,2019-01-30,N,-,28250.0,28100.0,10000.0,2019-01-31 00:00:00,HSI,1901,0.005338078291814947,114.0,24812.04,3287.959999999999,0.11700925266903911,3287.959999999999,AQC,24765.12,24585.53,0.345,64121HT#HSI  RP1901I,92.0,0.12920353982300886,-29999.999999999996,-10470.198675496687,0.0050000000000000044,844500.0,3.0,0.6861184792219275,0.23076923076923078,0.7922192749778957,-6.0,6.0,0.42533081285444235,0.05797101449275366,-0.04166666666666663,0.14071726686565625,0.1346603610238917,True,6.735761643835616,0.6381039197812215,0.27711941659070194,0.0,7.191895652173915,0.03,0.0,0.0,0.0,-0.04166666666666663
52047,HT#HSI  RP1911K,2019-08-20,12760000,0.224208,-12810000,-0.224077,50000,0.03,150000000,HKD,0.235,0.21600000000000003,0.228,25570000,5731330,HT,HSI,Bear      ,Standard  ,R,2019-08-06,-,2019-11-28,N,-,28288.0,28188.0,10000.0,-,HSI,1911,0.003547608911593586,114.0,26291.84,1896.1599999999999,0.06726834113807294,1896.1599999999999,AQC,26256.54,26231.54,0.221,52047HT#HSI  RP1911K,100.0,0.08059954751131222,45000.0,10086.423543214705,0.02699999999999997,1659500.0,9.0,0.5393824826717076,0.06742281033396345,0.17328292375551355,9.0,9.0,0.32366824005394473,0.03167420814479627,-0.22456140350877174,0.07736967627874804,0.073561101348464,True,11.505061403508773,1.0,0.13474734872114785,0.0,11.896760180995475,0.0,0.0,0.0,0.0,-0.22456140350877174
67347,JP#HSI  RP1910E,2019-07-31,12280000,0.15314,-6660000,-0.151009,9680000,4.84,200000000,HKD,0.166,0.138,0.154,28780000,4362440,JP,HSI,Bear      ,Standard  ,R,2019-05-17,-,2019-10-30,N,-,29200.0,29100.0,10000.0,-,HSI,1910,0.003436426116838488,166.0,28146.5,953.5,0.03276632302405498,953.5,AQC,27931.28,27777.75,0.11599999999999999,67347JP#HSI  RP1910E,91.0,0.05273972602739726,-5620000.000000001,-851873.273106324,0.014000000000000012,2189650.0,1936.0,0.1146869514335869,0.06729081334113517,0.9724985371562317,-1124.0,1124.0,0.07198560287942411,0.3275862068965516,-0.04132231404958675,0.045422909368994235,0.041842693925949734,True,18.0375,0.08816837315130831,0.09613196814562003,544.0,24.264224137931034,7.65,544.0,0.0,0.0,-0.04132231404958675
61330,GS#HSI  RP1905Y,2019-04-01,1430000,0.10693699999999999,-1290000,-0.108876,1190000,0.6,200000000,HKD,0.115,0.10099999999999999,0.106,4380000,470190,GS,HSI,Bear      ,Standard  ,R,2019-02-21,2019-05-29 00:00:00,2019-05-30,N,-,30528.0,30428.0,10000.0,2019-05-31 00:00:00,HSI,1905,0.003286446693834626,98.0,29051.36,1376.6399999999994,0.04524253976600497,1376.6399999999994,AQC,29383.72,29562.02,0.159,61330GS#HSI  RP1905Y,59.0,0.034722222222222224,-140000.00000000012,-15028.904109589053,0.010000000000000009,17400.0,240.0,0.32093933463796476,0.2035225048923679,0.8186562296151337,-28.000000000000057,28.000000000000057,0.3047034764826176,-0.33333333333333337,-0.20500000000000007,0.0389426525981053,0.03553940753587356,False,27.888698113207546,0.30876494023904383,0.397742363877822,20.000000000000057,18.271295597484276,0.67,20.000000000000057,0.0,0.0,-0.20500000000000007
68258,BP#HSI  RC2012X,2019-04-11,2000000,0.19899999999999998,-2000000,-0.19899999999999998,20000,0.01,250000000,HKD,0.19899999999999998,0.19899999999999998,0.19,4000000,796000,BP,HSI,Bull      ,Standard  ,R,2019-02-12,2019-05-21 00:00:00,2020-12-30,Y,-,27550.0,27650.0,10000.0,2019-05-22 00:00:00,HSI,2012,0.003616636528028933,687.0,30119.56,-2469.5600000000013,0.08931500904159137,2469.5600000000013,AQC,30138.14,29839.45,0.213,68258BP#HSI  RC2012X,629.0,0.06896551724137931,0.0,0.0,0.011999999999999983,494600.0,5.0,0.4806048652202498,0.1794871794871795,0.8205128205128205,0.0,0.0,1.0,-0.10798122065727689,-0.0273972602739726,0.08587590342336984,0.08255784862635848,False,15.704973684210527,0.4848901098901099,0.19230769230769232,0.0,14.140638497652583,0.01,0.0,0.0,0.0,-0.0273972602739726
61383,JP#HSI  RC2011M,2019-04-17,0,0.0,0,0.0,0,0.0,200000000,HKD,0.0,0.0,0.41,0,0,JP,HSI,Bull      ,Standard  ,R,2019-01-09,2019-08-06 00:00:00,2020-11-27,Y,-,25358.0,25458.0,10000.0,2019-08-07 00:00:00,HSI,2011,0.0039280383376541755,688.0,30129.87,-4671.869999999999,0.18351284468536408,4671.869999999999,AQC,30160.69,30124.68,0.41,61383JP#HSI  RC2011M,590.0,0.1616846754475905,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8581122763726095,0.0,0.0,1.0,0.0,0.06493506493506485,0.15923674159974452,0.15592116758602004,True,7.347482926829269,1.0,1.0,0.0,7.348748780487805,0.0,0.0,0.0,0.06493506493506485,0.0
65399,SG#HSI  RC2011M,2018-10-10,75120000,0.038523,-63330000,-0.041339999999999995,19660000,9.83,200000000,HKD,0.053,0.027000000000000003,0.03,217920000,8844420,SG,HSI,Bull      ,Standard  ,R,2018-09-18,2018-10-11 00:00:00,2020-11-27,Y,-,25908.0,26008.0,10000.0,2018-10-12 00:00:00,HSI,2011,0.0038449707782220854,801.0,26172.91,-164.90999999999985,0.006340741310366035,164.90999999999985,Non-AQC,26281.28,26193.07,0.026000000000000002,65399SG#HSI  RC2011M,779.0,0.01157943492357573,-11800000.0,-478910.40748898673,0.025999999999999995,7901940.0,3932.0,0.11313131313131314,0.10303030303030303,0.9686868686868687,-2360.0,2360.0,0.03294367693942614,0.15384615384615374,-0.10344827586206895,0.01420326559436979,0.010398275883061968,True,87.31023333333333,0.07530120481927711,0.11144578313253012,1020.0,100.66503846153846,15.73,1020.0,0.0,0.0,-0.10344827586206895
64316,CS#HSI  RP1911D,2019-06-11,0,0.0,0,0.0,0,0.0,200000000,HKD,0.0,0.0,0.415,0,0,CS,HSI,Bear      ,Standard  ,R,2019-04-16,-,2019-11-28,N,-,32428.0,32328.0,12000.0,-,HSI,1911,0.003093293739173472,226.0,27578.64,4749.360000000001,0.14691165553080923,4749.360000000001,AQC,27677.06,27789.34,0.43,64316CS#HSI  RP1911D,170.0,0.15357098803503144,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.782393056416615,0.0,0.0,1.0,-0.03488372093023262,-0.11340206185567003,0.17165623805418634,0.16804313752978092,True,5.58018875502008,1.0,1.0,0.0,5.3446976744186045,0.0,0.0,0.0,0.0,-0.11340206185567003
61038,BP#HSI  RC2101O,2019-03-20,6910000,0.12009700000000001,-7220000,-0.119753,500000,0.2,250000000,HKD,0.127,0.11699999999999999,0.126,14480000,1735440,BP,HSI,Bull      ,Standard  ,R,2019-02-21,2019-05-14 00:00:00,2021-01-28,Y,-,27950.0,28050.0,10000.0,2019-05-15 00:00:00,HSI,2101,0.0035650623885918,707.0,29466.28,-1416.2799999999988,0.05049126559714791,1416.2799999999988,AQC,29357.19,29320.97,0.13,61038BP#HSI  RC2101O,680.0,0.04508050089445438,300000.00000000006,35955.248618784535,0.0,12700.0,100.0,0.3944759206798867,0.15864022662889518,0.11048158640226628,60.0,60.0,0.21527272727272728,-0.03076923076923055,0.023622047244094446,0.04793340234538792,0.044527081781328484,False,23.270611111111112,0.44413012729844414,0.31966053748231965,-20.0,22.66636923076923,0.08,0.0,-20.0,0.023622047244094446,0.0
67842,UB#HSI  RC1911F,2019-04-17,0,0.0,0,0.0,0,0.0,200000000,HKD,0.0,0.0,,0,0,UB,HSI,Bull      ,Standard  ,R,2018-11-02,-,2019-11-28,N,-,23988.0,24088.0,10000.0,-,HSI,1911,0.004151444702756559,391.0,30129.87,-6041.869999999999,0.2508248920624377,6041.869999999999,AQC,30160.69,30124.68,,67842UB#HSI  RC1911F,225.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8581122763726095,0.0,0.0,1.0,,,0.20466010558777,0.20134453157404553,True,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
66760,JP#HSI  RP1903D,2018-11-16,1021140000,0.06865399999999999,-1020510000,-0.068953,47180000,23.59,200000000,HKD,0.09300000000000001,0.055999999999999994,0.066,2282250000,157925240,JP,HSI,Bear      ,Standard  ,R,2018-10-15,2018-11-28 00:00:00,2019-03-28,Y,-,26700.0,26600.0,10000.0,2018-11-29 00:00:00,HSI,1903,0.0037593984962406013,164.0,26103.34,496.65999999999985,0.018671428571428565,496.65999999999985,AQC,26041.56,26183.53,0.067,66760JP#HSI  RP1903D,132.0,0.024719101123595506,-640000.0000000006,-44286.188454376206,0.05600000000000001,18907450.0,9436.0,0.04564666103127642,0.01267962806424345,0.8723584108199492,-128.0,128.0,0.2132616487455197,-0.014925373134328401,-0.4173913043478261,0.025284199564081362,0.02144418383537694,True,39.67201515151515,0.04655172413793104,0.04396551724137931,2112.0,38.960208955223884,23.91,2112.0,0.0,0.0,-0.4173913043478261
64838,VT#HSI  RP1912K,2019-05-21,0,0.0,0,0.0,500000,0.63,80000000,HKD,0.0,0.0,0.325,0,0,VT,HSI,Bear      ,Standard  ,R,2019-03-26,-,2019-12-30,N,-,30540.0,30390.0,10000.0,-,HSI,1912,0.004935834155972359,279.0,27787.61,2602.3899999999994,0.08563310299440603,2602.3899999999994,AQC,27671.4,27657.24,0.315,64838VT#HSI  RP1912K,223.0,0.10641781270464964,0.0,0.0,0.0,0.0,100.8,0.3371880706025563,1.0,0.8009738283627511,0.0,0.0,1.0,0.031746031746031855,0.032786885245901676,0.10366660161755453,0.09824584227758619,False,8.509920000000001,0.3591463414634146,1.0,0.0,8.821463492063492,0.63,0.0,0.0,0.032786885245901676,0.0
59646,GS#HSI  RP1901I,2018-09-14,25250000,0.09358999999999999,0,0.0,119680000,59.84,200000000,HKD,0.113,0.083,0.08900000000000001,102860000,9572980,GS,HSI,Bear      ,Standard  ,R,2018-08-31,2019-01-29 00:00:00,2019-01-30,N,-,28188.0,28088.0,10000.0,2019-01-31 00:00:00,HSI,1901,0.0035602392480774707,152.0,27014.49,1073.5099999999984,0.0382195243520364,1073.5099999999984,Non-AQC,27229.79,27286.41,0.11599999999999999,59646GS#HSI  RP1901I,138.0,0.03157371931318292,-25259999.99999999,-2350899.035582344,0.036000000000000004,6861920.0,23936.0,0.006469500924214418,0.07301293900184842,0.9805914972273567,-5052.0,5052.0,0.018664047151277015,-0.23275862068965525,-0.35195530726256974,0.03518976826483051,0.031517319817743694,False,30.658887640449436,0.007640878701050621,0.11556829035339064,0.0,23.288353448275863,72.47,0.0,0.0,0.0,-0.35195530726256974
65821,SG#HSI  RC2011N,2019-07-30,0,0.0,0,0.0,0,0.0,200000000,HKD,0.0,0.0,0.335,0,0,SG,HSI,Bull      ,Standard  ,R,2018-09-19,-,2020-11-27,N,-,23708.0,23808.0,12000.0,-,HSI,2011,0.004200268817204301,800.0,28106.41,-4298.41,0.1805447748655914,4298.41,AQC,28059.82,28146.5,0.335,65821SG#HSI  RC2011N,486.0,0.16956301670322255,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8077360637087599,0.0,0.0,1.0,0.0,-0.06944444444444431,0.15509080243565354,0.15152698769984982,True,7.0016169154228844,1.0,1.0,0.0,6.991644278606964,0.0,0.0,0.0,0.0,-0.06944444444444431
59855,BP#HSI  RP1909O,2019-06-17,3000000,0.22,-3000000,-0.22,60000,0.02,250000000,HKD,0.22,0.22,0.23199999999999998,6000000,1320000,BP,HSI,Bear      ,Standard  ,R,2019-05-14,2019-09-26 00:00:00,2019-09-27,N,-,29300.0,29200.0,10000.0,2019-09-30 00:00:00,HSI,1909,0.003424657534246575,136.0,27118.35,2081.6500000000015,0.07128938356164388,2081.6500000000015,AQC,27252.45,27227.16,0.248,59855BP#HSI  RP1909O,102.0,0.07918088737201365,0.0,0.0,0.0,0.0,10.0,0.5274725274725275,0.15567765567765568,0.797924297924298,0.0,0.0,1.0,-0.06451612903225823,0.06896551724137945,0.07513269449168787,0.0714632996299415,False,11.735844827586206,0.5336322869955157,1.0,0.0,10.934818548387096,0.02,0.0,0.0,0.06896551724137945,0.0
65692,CS#HSI  RC2012G,2019-04-12,640000,0.405,0,0.0,0,0.0,200000000,HKD,0.405,0.405,0.405,640000,259200,CS,HSI,Bull      ,Standard  ,R,2018-09-19,-,2020-12-30,N,-,24087.0,24237.0,12000.0,-,HSI,2012,0.006188884762965714,833.0,29839.45,-5602.450000000001,0.23115278293518177,5602.450000000001,AQC,29806.35,29909.76,0.425,65692CS#HSI  RC2012G,628.0,0.20176858886536306,-640000.0,-259200.0,0.0,0.0,0.0,1.0,0.21456436931079323,0.9538361508452535,-106.66666666666666,106.66666666666666,0.1541049798115747,-0.04705882352941171,-0.02298850574712641,0.19188360869412052,0.18685112400545517,True,6.1542716049382715,0.3234714003944773,1.0,0.0,5.850872549019608,0.32,0.0,0.0,0.0,-0.02298850574712641
69848,JP#HSI  RP1810L,2018-09-28,1150000,0.13051300000000002,-1350000,-0.132615,7670000,2.56,300000000,HKD,0.142,0.125,0.138,2500000,329120,JP,HSI,Bear      ,Standard  ,R,2018-06-26,2018-10-29 00:00:00,2018-10-30,N,-,29750.0,29600.0,15000.0,2018-10-31 00:00:00,HSI,1810,0.005067567567567568,126.0,27715.67,1884.3300000000017,0.06365979729729736,1884.3300000000017,AQC,27879.06,27788.52,0.141,69848JP#HSI  RP1810L,32.0,0.0695798319327731,209999.9999999995,27646.079999999933,0.015999999999999986,351620.0,1024.0,0.2572533849129594,0.30174081237911027,0.17891682785299806,27.999999999999886,27.999999999999886,0.3473895582329317,-0.02127659574468066,0.0601503759398494,0.06710914930417304,0.061728767038773856,True,13.42440579710145,0.22762148337595908,0.2770673486786019,-203.9999999999999,13.104335697399526,2.49,0.0,-203.9999999999999,0.0601503759398494,0.0
